tradingDate,open,high,low,close,volume
2020-01-30,207.88,209.86,205.03,208.58,14375995.0
2020-01-31,206.5,207.93,204.73,206.59,18181413.0
2020-02-03,208.67,215.02,208.67,213.1,14131887.0
2020-02-04,221.35,224.38,220.49,222.88,16695141.0
2020-02-05,226.52,226.7,217.54,220.22,15766067.0
2020-02-06,223.13,223.65,219.78,220.9,10790820.0
2020-02-07,217.46,217.84,214.88,216.53,13790255.0
2020-02-10,213.5,215.77,212.2,215.77,17420303.0
2020-02-11,219.91,220.01,215.29,217.21,16073464.0
2020-02-12,221.13,225.52,220.21,224.31,18671906.0
2020-02-13,220.0,225.0,218.99,220.36,28069666.0
2020-02-14,221.1,221.64,218.23,219.63,10689950.0
2020-02-18,218.55,220.85,217.51,220.52,13024897.0
2020-02-19,221.52,223.56,220.75,222.14,10798108.0
2020-02-20,222.5,222.5,214.22,218.04,14950089.0
2020-02-21,217.54,217.6,211.56,212.59,17700801.0
2020-02-24,203.55,207.28,202.51,206.16,19380226.0
2020-02-25,208.51,209.95,204.1,205.61,18132378.0
2020-02-26,206.8,213.08,206.79,208.74,19544272.0
2020-02-27,205.01,209.97,201.86,205.03,22741180.0
2020-02-28,198.98,208.92,198.56,208.0,31276197.0
2020-03-02,208.59,211.11,203.76,210.98,21542239.0
2020-03-03,211.08,211.39,202.24,207.41,20813800.0
2020-03-04,209.49,212.7,208.85,211.96,12474381.0
2020-03-05,210.0,215.15,209.14,211.46,13462891.0
2020-03-06,206.7,207.0,201.1,204.64,21700510.0
2020-03-09,195.62,199.89,193.93,197.66,25502567.0
2020-03-10,205.53,207.45,200.8,206.39,19022622.0
2020-03-11,201.65,203.1,196.11,198.91,18931796.0
2020-03-12,186.5,190.49,183.93,185.1,30247100.0
2020-03-13,194.9,195.99,187.81,194.0,23650504.0
2020-03-16,176.15,188.0,174.5,178.85,26628481.0
2020-03-17,181.26,189.39,179.69,184.81,19276543.0
2020-03-18,176.0,182.41,170.0,180.0,22054204.0
2020-03-19,179.26,187.25,177.39,180.88,20905687.0
2020-03-20,187.74,188.3,180.0,181.3,21006082.0
2020-03-23,175.27,178.5,169.95,176.34,22554715.0
2020-03-24,183.09,188.8,181.18,185.75,20801494.0
2020-03-25,185.82,195.19,184.52,188.56,19605247.0
