tradingDate,open,high,low,close,volume
2023-05-22,85.67,87.48,85.65,86.1,16951329.0
2023-05-23,84.16,84.98,82.7,82.88,19917788.0
2023-05-24,82.17,82.6,80.88,81.21,17045795.0
2023-05-25,80.59,80.71,78.12,78.78,21811561.0
2023-05-26,79.9,81.57,78.4,80.97,16419963.0
2023-05-30,80.12,80.7,78.17,78.67,21209566.0
2023-05-31,79.58,79.67,77.77,79.55,16206283.0
2023-06-01,79.35,84.0,79.35,83.0,23217608.0
2023-06-02,85.08,86.03,84.14,84.27,17616090.0
2023-06-05,83.99,84.57,83.24,84.4,9592699.0
2023-06-06,83.5,87.06,83.37,86.7,18451961.0
2023-06-07,85.72,86.95,85.09,85.28,12886683.0
2023-06-08,85.17,86.95,85.17,86.14,11280953.0
2023-06-09,86.06,86.84,85.07,85.5,12903414.0
2023-06-12,86.01,87.29,85.63,85.86,11575889.0
2023-06-13,87.96,89.22,87.25,87.51,16814142.0
2023-06-14,87.97,90.12,87.71,89.36,21519342.0
2023-06-15,91.46,92.77,90.6,92.2,26570478.0
2023-06-16,94.0,94.29,91.52,92.1,25087713.0
2023-06-20,89.83,90.2,87.32,87.93,23382865.0
2023-06-21,87.38,89.16,86.62,86.77,15159909.0
2023-06-22,86.78,87.32,85.32,86.89,10272698.0
2023-06-23,85.81,85.94,84.37,84.92,14907127.0
2023-06-26,85.32,86.71,85.21,85.47,10808685.0
2023-06-27,86.82,87.62,86.72,87.13,13994520.0
2023-06-28,85.75,85.75,84.38,84.59,14113822.0
2023-06-29,83.39,83.99,83.0,83.55,13362547.0
2023-06-30,83.23,84.23,83.01,83.35,12174290.0
2023-07-03,84.87,85.64,84.0,84.07,11514390.0
2023-07-05,83.98,84.69,82.82,84.3,11203853.0
2023-07-06,83.12,83.95,82.64,83.84,12943666.0
2023-07-07,86.76,91.57,86.63,90.55,46992145.0
2023-07-10,90.05,92.04,89.6,90.56,25401783.0
2023-07-11,91.02,92.32,89.01,91.79,20768841.0
2023-07-12,94.11,95.03,92.55,94.0,24161384.0
2023-07-13,95.03,97.01,94.6,96.61,24021402.0
2023-07-14,95.22,96.09,94.24,94.56,18897112.0
2023-07-17,92.25,93.55,91.04,93.41,17317289.0
2023-07-18,91.54,92.21,90.15,91.2,20249720.0
2023-07-19,93.57,94.71,92.09,92.09,17228055.0
2023-07-20,91.69,93.12,91.35,91.9,14752965.0
2023-07-21,92.89,93.23,91.54,92.17,13899064.0
2023-07-24,92.07,97.47,91.3,96.35,33376076.0
2023-07-25,98.17,98.49,94.61,94.98,25827317.0
2023-07-26,94.95,97.55,94.84,97.14,15833421.0
2023-07-27,97.75,97.99,95.16,95.44,18685523.0
2023-07-28,98.07,101.22,97.96,100.55,31956520.0
2023-07-31,99.79,102.5,99.72,102.16,17726466.0
2023-08-01,99.87,101.16,99.3,100.1,14418435.0
2023-08-02,97.72,97.74,94.56,95.07,19452332.0
2023-08-03,96.71,98.49,96.58,97.58,15462655.0
2023-08-04,97.74,98.49,96.69,96.9,13477295.0
2023-08-07,97.78,97.8,95.03,96.56,13893855.0
2023-08-08,93.51,94.48,92.92,94.22,13504738.0
2023-08-09,96.03,96.3,94.08,94.85,18640070.0
2023-08-10,98.31,101.84,97.12,99.21,53193104.0
2023-08-11,97.34,97.65,94.34,95.72,25222754.0
2023-08-14,94.24,94.45,92.53,93.46,17580971.0
2023-08-15,93.0,93.01,90.74,91.59,14756289.0
2023-08-16,89.63,90.5,88.29,89.12,23292415.0
2023-08-17,91.94,91.95,90.26,90.65,15732323.0
2023-08-18,87.78,88.36,86.86,88.03,20424821.0
2023-08-21,87.6,88.82,87.22,88.57,14167291.0
2023-08-22,89.28,89.49,87.86,88.08,11611582.0
2023-08-23,88.37,90.59,88.31,89.84,12185729.0
2023-08-24,90.49,90.92,89.04,89.11,10684541.0
2023-08-25,89.25,90.04,88.27,89.82,11382199.0
2023-08-28,91.5,92.77,91.29,92.24,14613754.0
2023-08-29,93.45,94.1,92.34,94.03,16927977.0
2023-08-30,92.55,94.25,92.47,93.65,13779899.0
2023-08-31,92.98,93.36,92.16,92.9,13332433.0
2023-09-01,94.55,96.68,94.52,95.01,17470363.0
2023-09-05,94.53,95.39,94.07,94.65,10097585.0
2023-09-06,94.15,95.8,94.13,94.45,10123603.0
2023-09-07,91.64,91.76,88.96,89.97,18667208.0
2023-09-08,89.6,90.3,88.73,90.05,10343582.0
2023-09-11,89.73,90.35,87.71,88.71,15773514.0
2023-09-12,88.19,89.96,88.18,88.3,10262471.0
2023-09-13,87.94,88.29,87.38,87.64,10634898.0
2023-09-14,88.55,88.6,87.44,88.0,8643075.0
2023-09-15,87.77,88.22,86.82,87.07,10147651.0
2023-09-18,86.15,87.17,85.4,87.02,9291628.0
2023-09-19,86.12,87.88,86.08,87.11,9247017.0
2023-09-20,86.97,87.5,85.65,85.74,9228231.0
2023-09-21,83.86,84.78,83.76,84.11,10638859.0
2023-09-22,87.37,88.88,87.11,88.3,22469600.0
2023-09-25,85.88,87.27,85.77,87.22,9897193.0
2023-09-26,86.46,87.07,85.7,85.91,9666610.0
2023-09-27,86.38,86.55,85.3,86.19,7233891.0
