tradingDate,open,high,low,close,volume
2020-01-30,220.37,222.7,219.69,222.6,39568100.0
2020-01-31,223.5,223.56,218.29,219.07,52015832.0
2020-02-03,220.14,222.89,219.99,222.38,25468307.0
2020-02-04,225.39,227.86,224.65,227.47,30691211.0
2020-02-05,230.22,230.25,226.85,228.22,38534817.0
2020-02-06,228.77,230.25,227.98,230.19,22467100.0
2020-02-07,229.16,230.44,228.54,229.2,25884933.0
2020-02-10,228.43,231.98,228.38,231.97,21478925.0
2020-02-11,233.21,234.02,231.4,232.01,30198000.0
2020-02-12,233.34,234.38,232.8,234.27,24471300.0
2020-02-13,232.62,234.93,232.36,233.97,22773200.0
2020-02-14,234.28,234.86,233.55,234.64,23438530.0
2020-02-18,233.47,235.17,233.25,234.73,24521242.0
2020-02-19,236.07,237.47,235.85,236.98,22230500.0
2020-02-20,236.46,236.95,231.88,234.78,42604016.0
2020-02-21,233.64,234.01,229.32,230.27,66058611.0
2020-02-24,221.84,224.25,220.26,221.39,84522600.0
2020-02-25,223.19,223.99,214.74,215.37,97743000.0
2020-02-26,216.67,220.28,214.9,216.48,80400053.0
2020-02-27,211.05,216.42,205.5,205.64,121822600.0
2020-02-28,198.92,207.17,198.17,205.8,149247073.0
2020-03-02,208.88,216.57,205.94,216.42,112933945.0
2020-03-03,217.11,219.61,207.62,209.48,131953546.0
2020-03-04,213.32,218.33,211.37,218.22,73086209.0
2020-03-05,212.69,216.36,210.1,211.59,78705500.0
2020-03-06,204.67,209.15,202.91,208.02,89828400.0
2020-03-09,193.48,201.16,192.11,193.57,116424000.0
2020-03-10,201.11,204.3,193.68,204.11,100599233.0
2020-03-11,199.35,200.75,192.73,195.22,89168800.0
2020-03-12,182.09,190.78,176.94,177.32,137820700.0
2020-03-13,187.07,194.48,178.13,192.34,134882000.0
2020-03-16,174.15,184.68,169.16,169.3,92054400.0
2020-03-17,175.47,184.39,169.78,182.14,121257108.0
2020-03-18,171.61,179.22,166.8,176.6,114156320.0
2020-03-19,175.69,183.49,171.63,177.66,120896500.0
2020-03-20,181.74,182.87,170.1,170.7,118983900.0
2020-03-23,170.92,174.21,164.93,170.46,124639800.0
2020-03-24,179.91,183.83,177.95,183.66,94881800.0
2020-03-25,184.42,189.51,179.98,182.3,88754909.0
2020-03-26,183.87,192.72,183.61,191.9,79887600.0
2020-03-27,186.93,190.51,184.66,185.3,58845000.0
2020-03-30,187.1,192.49,186.34,192.04,49356936.0
2020-03-31,191.53,195.25,189.2,190.4,62659300.0
2020-04-01,184.81,187.66,180.86,182.31,53715400.0
2020-04-02,181.59,190.1,180.97,186.01,56465348.0
2020-04-03,185.5,187.07,181.29,183.37,47487621.0
2020-04-06,190.38,197.65,189.19,196.48,64763518.0
2020-04-07,202.14,202.66,196.0,196.4,69904500.0
2020-04-08,198.08,201.17,196.17,200.57,45940439.0
2020-04-09,202.27,203.22,199.03,200.86,68323929.0
2020-04-13,199.92,203.42,198.75,203.03,42853948.0
2020-04-14,207.17,212.5,206.42,211.86,63959600.0
2020-04-15,208.48,211.83,207.12,209.43,47036000.0
2020-04-16,211.78,214.37,209.69,213.25,64657400.0
2020-04-17,215.96,216.51,212.08,215.29,62863223.0
2020-04-20,213.27,215.88,212.57,212.74,38249128.0
2020-04-21,210.63,211.16,203.63,204.89,72932800.0
2020-04-22,209.14,212.35,208.33,210.97,40188772.0
2020-04-23,211.8,214.44,210.1,210.52,43278542.0
2020-04-24,210.94,214.3,209.5,213.84,34303365.0
2020-04-27,216.18,216.63,214.5,215.56,36451700.0
2020-04-28,217.27,217.32,211.21,211.5,46862816.0
2020-04-29,216.21,219.97,215.14,219.0,48716406.0
2020-04-30,220.01,220.04,217.35,218.91,43359500.0
2020-05-01,214.54,216.67,211.68,212.74,48795000.0
2020-05-04,211.61,215.45,211.12,215.22,32841020.0
2020-05-05,217.4,220.14,216.85,217.66,37783100.0
2020-05-06,219.37,221.04,218.11,219.0,36455218.0
2020-05-07,221.75,222.73,220.42,221.82,38624836.0
2020-05-08,223.55,225.0,222.48,224.86,31964416.0
2020-05-11,223.5,227.93,223.25,226.87,35714128.0
2020-05-12,227.48,228.1,222.09,222.12,41054123.0
2020-05-13,222.65,224.61,216.71,219.34,65521208.0
2020-05-14,218.12,221.87,215.99,221.83,51549345.0
2020-05-15,218.77,223.33,218.33,223.27,55747208.0
2020-05-18,226.28,228.68,225.47,227.43,42597551.0
2020-05-19,227.66,229.85,226.71,226.86,36237303.0
2020-05-20,229.48,231.76,229.48,231.39,37417000.0
2020-05-21,231.49,232.14,228.34,228.87,43642908.0
2020-05-22,228.46,229.87,227.5,229.66,28762400.0
2020-05-26,233.44,233.57,228.79,229.04,33055346.0
2020-05-27,228.51,230.41,223.94,230.29,55665600.0
2020-05-28,229.05,233.47,229.05,229.99,43008478.0
2020-05-29,230.43,233.6,228.76,233.36,50878596.0
2020-06-01,232.4,234.45,232.0,234.06,26140125.0
2020-06-02,234.42,235.69,232.01,235.63,33383415.0
2020-06-03,236.23,237.47,235.35,236.69,37228701.0
2020-06-04,236.32,237.79,233.68,235.03,38716100.0
2020-06-05,236.06,240.3,235.63,239.69,47365600.0
2020-06-08,239.54,241.68,237.91,241.55,32937305.0
2020-06-09,240.66,244.18,240.47,243.3,35046300.0
2020-06-10,245.0,247.82,244.51,246.22,58084410.0
2020-06-11,242.29,243.59,233.96,234.02,72919442.0
2020-06-12,239.09,240.4,231.74,235.88,72034800.0
2020-06-15,232.44,239.45,231.47,238.75,45307400.0
2020-06-16,243.78,244.39,239.1,242.85,48890100.0
2020-06-17,244.4,245.5,242.73,243.62,34749300.0
2020-06-18,243.29,244.53,242.49,244.28,30578648.0
2020-06-19,246.74,247.0,242.45,244.24,49422112.0
2020-06-22,243.77,246.87,243.38,246.74,24068700.0
2020-06-23,248.39,251.15,247.82,248.84,32767400.0
2020-06-24,247.99,249.33,242.16,243.71,46032400.0
2020-06-25,243.91,246.34,241.14,246.03,36940811.0
2020-06-26,245.75,245.96,239.68,240.22,52824600.0
2020-06-29,239.98,242.85,237.35,242.84,34377800.0
2020-06-30,242.77,248.16,242.58,247.6,38909219.0
2020-07-01,247.66,251.52,247.08,250.49,34689213.0
2020-07-02,252.97,254.27,251.71,252.19,31956500.0
2020-07-06,255.46,258.93,255.43,258.39,34589049.0
2020-07-07,258.1,260.88,256.3,256.61,36578200.0
2020-07-08,258.0,260.02,256.5,259.99,30426300.0
2020-07-09,261.89,262.87,257.63,262.18,40312906.0
2020-07-10,262.0,264.23,259.26,263.97,32885300.0
2020-07-13,266.87,269.79,257.69,258.54,64108100.0
2020-07-14,256.07,260.79,252.76,260.37,72230512.0
2020-07-15,261.68,262.69,257.49,260.9,54523900.0
2020-07-16,257.97,259.78,255.62,259.12,47594111.0
2020-07-17,259.71,260.31,257.17,259.42,35137900.0
2020-07-20,260.12,267.43,258.79,266.78,40610128.0
2020-07-21,268.41,268.41,263.13,264.0,43442967.0
2020-07-22,264.46,265.89,262.55,264.93,29865519.0
2020-07-23,264.55,265.24,256.55,258.01,51363538.0
2020-07-24,254.12,256.93,251.32,255.56,54054536.0
2020-07-27,257.36,260.52,256.45,260.12,36445741.0
2020-07-28,259.33,259.85,256.51,256.81,31302400.0
